name,affiliation,activityType,date,dataName,dataType,price,device
Josephine,삼성SDS,수정,20180125,data_516,건강데이터,1675623,스마트워치
Dinah,숙명여자대학교,수정,20170828,data_868,의료데이터,1745750,페이션트모니터
Evaline,정보통신산업진흥원,수정,20180307,data_953,음성데이터,1214905,스마트워치
Laura,과학기술정책연구원,수정,20170712,data_604,의료데이터,1439725,AI스피커
Etta,숙명여자대학교,수정,20160118,data_463,건강데이터,1311992,스마트워치
Amanda,SK텔레콤,판매,20160106,data_133,의료데이터,1502935,페이션트모니터
Pearl,AWS,출판,20161129,data_400,음성데이터,1760126,스마트워치
Lanie,한국개발연구원,구매,20170318,data_163,건강데이터,1920112,AI스피커
Bama,상명대학교,판매,20180816,data_371,위치데이터,1090849,T머니
Emily,지하철공사,수정,20180418,data_905,의료데이터,1840495,AI스피커
Dinah,한국보건산업진흥원,출판,20160109,data_841,음성데이터,1811143,스마트워치
Tilda,대한법률구조공단,구매,20160118,data_105,의료데이터,1497471,AI스피커
Martha,안랩,출판,20160409,data_694,음성데이터,1211132,스마트워치
Evaline,대한법률구조공단,출판,20180805,data_146,위치데이터,1393847,레일플러스
Clyda,고려대학교,수정,20181018,data_181,위치데이터,1574808,T머니
Lena,국립중앙의료원,수정,20170925,data_660,위치데이터,1857859,레일플러스
Eva,한국연구재단,구매,20160722,data_528,음성데이터,1816392,AI스피커
Joella,CJ올리브네트웍스,출판,20170306,data_848,의료데이터,1445663,페이션트모니터
Leo,한국인터넷진흥원,구매,20160129,data_871,위치데이터,1576820,삼성페이
Alice,상명대학교,수정,20170724,data_685,의료데이터,1885004,페이션트모니터
Mamie,지하철공사,구매,20160907,data_630,의료데이터,1248328,스마트워치
Yetta,한국과학기술정보연구원,출판,20160705,data_145,건강데이터,1734491,AI스피커
Olie,한국개발연구원,수정,20160518,data_317,의료데이터,1722898,AI스피커
Stella,국민건강보험공단,구매,20180130,data_103,위치데이터,1728887,삼성페이
Alverta,한국과학기술정보연구원,구매,20171129,data_778,건강데이터,1650586,AI스피커
Claudine,한국보건산업진흥원,판매,20160523,data_229,음성데이터,1134872,AI스피커
Joella,국립중앙의료원,구매,20170103,data_390,음성데이터,1063602,스마트워치
Julia,한국과학기술정보연구원,구매,20180320,data_703,음성데이터,1279729,AI스피커
Nonie,한국보건산업진흥원,구매,20180915,data_369,음성데이터,1650693,AI스피커
Nannie,삼성SDS,수정,20170801,data_933,음성데이터,1459945,AI스피커
Rosanna,SK텔레콤,구매,20181011,data_597,건강데이터,1486212,스마트워치
Melva,한국개발연구원,구매,20171031,data_269,음성데이터,1032590,AI스피커
Daisy,삼성SDS,구매,20181122,data_467,의료데이터,1940559,AI스피커
Claudine,CJ올리브네트웍스,출판,20180127,data_121,음성데이터,1202374,AI스피커
Minnie,CJ올리브네트웍스,수정,20160314,data_227,건강데이터,1089692,AI스피커
Mamie,고려대학교,구매,20171124,data_338,위치데이터,1863642,레일플러스
May,AWS,구매,20180319,data_147,위치데이터,1983473,T머니
Sadie,NHN,수정,20170216,data_879,건강데이터,1423528,AI스피커
Melva,상명대학교,출판,20171212,data_849,음성데이터,1980286,AI스피커
Ednah,한국데이터진흥원,구매,20180416,data_151,위치데이터,1128243,삼성페이
Laura,NHN,구매,20170226,data_932,의료데이터,1383362,페이션트모니터
Alma,삼성SDS,출판,20181021,data_212,건강데이터,1068059,AI스피커
Alma,한국연구재단,판매,20170312,data_762,의료데이터,1573311,페이션트모니터
Georgia,건강보험심사평가원,구매,20180523,data_486,음성데이터,1648455,스마트워치
Eva,대한법률구조공단,수정,20180216,data_240,음성데이터,1588006,AI스피커
Maud,고려대학교,판매,20180902,data_320,의료데이터,1007763,페이션트모니터
Nealie,대한법률구조공단,수정,20180623,data_334,음성데이터,1544803,AI스피커
Theo,지하철공사,수정,20170222,data_225,위치데이터,1700054,레일플러스
Carey,한국인터넷진흥원,판매,20160714,data_976,위치데이터,1837391,캐시비
Dinah,건강보험심사평가원,구매,20181206,data_421,건강데이터,1689472,AI스피커
Yetta,삼성SDS,출판,20180410,data_100,위치데이터,1575028,T머니
Virginia,과학기술정책연구원,수정,20180505,data_354,의료데이터,1637662,페이션트모니터
Rosanna,상명대학교,수정,20160610,data_441,위치데이터,1452398,T머니
Lillian,CJ올리브네트웍스,수정,20160623,data_148,건강데이터,1213633,AI스피커
Susie,고려대학교,출판,20160929,data_804,위치데이터,1101449,T머니
Bama,한국과학기술정보연구원,판매,20170605,data_874,음성데이터,1573719,스마트워치
Carey,대한법률구조공단,구매,20180816,data_264,음성데이터,1012316,AI스피커
Olie,지하철공사,출판,20170123,data_887,위치데이터,1738165,레일플러스
Sallie,한국데이터진흥원,수정,20181124,data_316,음성데이터,1864619,스마트워치
Lillian,NHN,출판,20160214,data_802,음성데이터,1415095,스마트워치
Elizabeth,지하철공사,수정,20170711,data_812,음성데이터,1179345,스마트워치
Tilda,CJ올리브네트웍스,수정,20170827,data_241,음성데이터,1954423,AI스피커
Nannie,한국인터넷진흥원,구매,20180531,data_232,위치데이터,1051270,삼성페이
Nettie,한국연구재단,구매,20180210,data_426,음성데이터,1790809,스마트워치
Virginia,정보통신산업진흥원,출판,20170107,data_184,음성데이터,1289703,AI스피커
Jenette,안랩,판매,20170720,data_879,위치데이터,1310966,T머니
Etta,삼성SDS,수정,20170516,data_266,건강데이터,1310091,스마트워치
Lula,고려대학교,출판,20170325,data_416,의료데이터,1476246,페이션트모니터
Maud,CJ올리브네트웍스,판매,20160105,data_367,건강데이터,1170681,스마트워치
Mima,한국개발연구원,수정,20160918,data_899,위치데이터,1321230,삼성페이
Joella,SK텔레콤,출판,20161231,data_241,건강데이터,1355110,스마트워치
Nancy,정보통신산업진흥원,출판,20160604,data_525,위치데이터,1226824,캐시비
Mercedes,한국인터넷진흥원,구매,20170929,data_872,위치데이터,1407246,삼성페이
Martha,국민건강보험공단,구매,20180127,data_420,건강데이터,1184649,AI스피커
Lottie,건강보험심사평가원,출판,20161109,data_305,의료데이터,1841172,AI스피커
Bama,삼성SDS,구매,20180826,data_527,위치데이터,1466122,캐시비
Lula,정보통신산업진흥원,출판,20160712,data_715,건강데이터,1555410,스마트워치
Sarah,안랩,구매,20160625,data_489,의료데이터,1978137,스마트워치
Jessie,AWS,구매,20180328,data_885,위치데이터,1561014,T머니
Clyda,정보통신산업진흥원,수정,20170420,data_248,의료데이터,1159506,페이션트모니터
Onie,NHN,구매,20171013,data_601,의료데이터,1554529,스마트워치
Yetta,CJ올리브네트웍스,출판,20180223,data_293,의료데이터,1929499,스마트워치
Olie,AWS,판매,20180411,data_758,의료데이터,1089401,스마트워치
Eva,국립중앙의료원,수정,20171209,data_250,건강데이터,1965466,스마트워치
Nealie,NHN,수정,20181117,data_749,의료데이터,1187423,페이션트모니터
Georgia,CJ올리브네트웍스,수정,20160323,data_136,건강데이터,1272249,AI스피커
Katherine,AWS,출판,20170801,data_348,음성데이터,1948425,AI스피커
Mary,안랩,수정,20161112,data_425,음성데이터,1148304,스마트워치
Flora,상명대학교,구매,20170511,data_115,의료데이터,1015158,스마트워치
Alverta,과학기술정책연구원,판매,20160125,data_568,의료데이터,1570715,스마트워치
Blanche,NHN,출판,20170730,data_752,위치데이터,1047742,T머니
Susie,한국개발연구원,수정,20180120,data_533,음성데이터,1819241,AI스피커
Lula,한국개발연구원,출판,20180702,data_101,음성데이터,1157296,스마트워치
Leo,NHN,구매,20160607,data_245,의료데이터,1876704,스마트워치
Minnie,SK텔레콤,구매,20170521,data_453,위치데이터,1412973,T머니
Ednah,정보통신산업진흥원,판매,20180303,data_609,위치데이터,1417400,캐시비
Evaline,숙명여자대학교,판매,20171231,data_648,의료데이터,1376074,페이션트모니터
Josephine,한국보건산업진흥원,출판,20160904,data_188,위치데이터,1852155,레일플러스
Anna,상명대학교,구매,20170729,data_801,의료데이터,1127568,AI스피커
Tilda,SK텔레콤,출판,20160701,data_710,의료데이터,1959472,AI스피커
Mercedes,CJ올리브네트웍스,구매,20180825,data_639,음성데이터,1731421,스마트워치
Stella,국민건강보험공단,출판,20180409,data_803,의료데이터,1560784,페이션트모니터
Alice,과학기술정책연구원,구매,20160114,data_342,의료데이터,1909598,스마트워치
Liller,과학기술정책연구원,수정,20160409,data_342,건강데이터,1327142,AI스피커
Mima,국립중앙의료원,판매,20171118,data_504,음성데이터,1256516,AI스피커
Sadie,한국과학기술정보연구원,수정,20170730,data_983,건강데이터,1047176,AI스피커
Etta,삼성SDS,구매,20171118,data_455,건강데이터,1957339,AI스피커
Sallie,삼성SDS,수정,20180517,data_989,의료데이터,1648087,스마트워치
Onie,한국과학기술정보연구원,구매,20170531,data_766,건강데이터,1683559,AI스피커
Mima,지하철공사,판매,20170911,data_982,음성데이터,1524222,AI스피커
Hessie,숙명여자대학교,출판,20170730,data_905,의료데이터,1764577,페이션트모니터
Clyda,한국보건산업진흥원,수정,20170519,data_140,의료데이터,1537851,스마트워치
Carey,한국과학기술정보연구원,구매,20160529,data_315,건강데이터,1138549,AI스피커
Katherine,정보통신산업진흥원,판매,20170218,data_771,위치데이터,1740336,캐시비
Evaline,상명대학교,수정,20180127,data_732,의료데이터,1354610,스마트워치
Alma,국립중앙의료원,판매,20160319,data_418,위치데이터,1802599,레일플러스
Laura,국립중앙의료원,판매,20161110,data_985,위치데이터,1019981,삼성페이
Belle,한국과학기술정보연구원,수정,20170226,data_198,건강데이터,1443874,스마트워치
Fannie,상명대학교,판매,20160623,data_650,위치데이터,1070750,삼성페이
Virginia,NHN,출판,20170927,data_967,건강데이터,1152356,스마트워치
Amanda,AWS,수정,20180701,data_838,음성데이터,1841112,스마트워치
Lillian,한국연구재단,출판,20160920,data_441,위치데이터,1966358,레일플러스
Neppie,삼성SDS,출판,20170919,data_529,위치데이터,1128839,캐시비
Katherine,건강보험심사평가원,구매,20170502,data_656,음성데이터,1068701,스마트워치
Ednah,과학기술정책연구원,수정,20181101,data_775,음성데이터,1004696,스마트워치
Cora,고려대학교,출판,20161210,data_396,위치데이터,1404819,T머니
Mima,건강보험심사평가원,구매,20160607,data_204,위치데이터,1073609,T머니
Anna,삼성SDS,구매,20160426,data_539,위치데이터,1726232,캐시비
Joella,고려대학교,수정,20171112,data_302,의료데이터,1760108,스마트워치
Bama,SK텔레콤,수정,20160729,data_728,건강데이터,1115989,AI스피커
Blanche,한국인터넷진흥원,구매,20160814,data_778,위치데이터,1731851,캐시비
Lillian,한국과학기술정보연구원,판매,20160202,data_488,의료데이터,1157506,AI스피커
Ella,한국보건산업진흥원,구매,20170528,data_542,건강데이터,1244391,스마트워치
Lucy,NHN,수정,20161201,data_951,위치데이터,1532605,레일플러스
Julia,상명대학교,판매,20160603,data_198,위치데이터,1961478,T머니
Lena,삼성SDS,구매,20180730,data_616,건강데이터,1412253,AI스피커
Faith,NHN,출판,20161202,data_165,위치데이터,1124110,삼성페이
Minnie,한국데이터진흥원,구매,20180415,data_353,위치데이터,1489501,T머니
Muriel,한국데이터진흥원,수정,20170422,data_323,의료데이터,1746277,스마트워치
Onie,한국과학기술정보연구원,판매,20161117,data_313,의료데이터,1229288,페이션트모니터
Mollie,한국개발연구원,수정,20180914,data_995,건강데이터,1673727,AI스피커
Nannie,NHN,판매,20170626,data_935,건강데이터,1577075,스마트워치
Rella,안랩,구매,20180414,data_344,건강데이터,1403194,AI스피커
Faith,한국연구재단,수정,20161129,data_511,음성데이터,1601801,AI스피커
Katherine,과학기술정책연구원,출판,20180720,data_331,의료데이터,1556529,AI스피커
Lucy,상명대학교,출판,20181017,data_293,의료데이터,1183404,AI스피커
Lanie,건강보험심사평가원,출판,20161104,data_402,건강데이터,1038119,스마트워치
Rella,삼성SDS,수정,20160125,data_636,건강데이터,1235204,AI스피커
Mai,한국보건산업진흥원,구매,20170313,data_478,위치데이터,1858105,삼성페이
Osa,고려대학교,구매,20181006,data_965,의료데이터,1248715,페이션트모니터
Carey,한국개발연구원,구매,20170108,data_100,위치데이터,1743188,레일플러스
Maggie,정보통신산업진흥원,출판,20161012,data_120,건강데이터,1873890,스마트워치
Belle,삼성SDS,출판,20160627,data_291,건강데이터,1556690,AI스피커
Mai,한국인터넷진흥원,판매,20160619,data_500,의료데이터,1002862,페이션트모니터
