소유자,소유자소속,데이터,가격,데이터종류,수집장치,행동,날짜,행위자,행위자소속,데이터,가격,데이터종류,수집장치
김태형,정보통신산업진흥원,data_223,1958550,음성데이터,스마트워치,판매,20170520,이동혁,건강보험심사평가원,,,,
이지혜,상명대학교,data_396,1437619,의료데이터,스마트워치,가공,20160406,이연희,대한법률구조공단,data_554,1191984,건강데이터,레일플러스
장보라,SK텔레콤,data_582,1380357,의료데이터,페이션트모니터,배포,20170520,김이진,CJ올리브네트웍스,,,,
오세훈,과학기술정책연구원,data_977,1268483,건강데이터,스마트워치,생성,20171103,,,,,,
송가인,국립중앙의료원,data_946,1194162,의료데이터,스마트워치,가공,20180915,김연경,한국연구재단,data_885,1874095,건강데이터,AI스피커
최서연,국립중앙의료원,data_316,1336874,의료데이터,페이션트모니터,수정,20170628,서민지,안랩,data_679,1248605,의료데이터,AI스피커
김이진,과학기술정책연구원,data_987,1250772,건강데이터,스마트워치,수정,20160221,김이진,CJ올리브네트웍스,data_323,1722121,의료데이터,스마트워치
우진주,대한법률구조공단,data_541,1470986,위치데이터,캐시비,배포,20170520,차준호,정보통신산업진흥원,,,,
이채연,상명대학교,data_985,1433784,음성데이터,AI스피커,배포,20170520,김다현,상명대학교,,,,
서민지,정보통신산업진흥원,data_247,1137061,건강데이터,스마트워치,생성,20181010,,,,,,
송가인,삼성SDS,data_379,1483054,위치데이터,T머니,전달,20170520,서민지,안랩,,,,
이지호,한국개발연구원,data_123,1661951,건강데이터,스마트워치,판매,20170520,정은아,국립중앙의료원,,,,
최서연,삼성SDS,data_482,1524394,음성데이터,스마트워치,배포,20170520,유지애,한국개발연구원,,,,
김민석,정보통신산업진흥원,data_612,1419485,음성데이터,스마트워치,생성,20181012,,,,,,
안지영,한국데이터진흥원,data_211,1940708,위치데이터,레일플러스,생성,20160909,,,,,,
이수현,상명대학교,data_718,1752598,위치데이터,T머니,생성,20180723,,,,,,
배주현,SK텔레콤,data_270,1721312,음성데이터,AI스피커,생성,20160408,,,,,,
전소연,NHN,data_600,1039630,건강데이터,스마트워치,가공,20161003,이연희,국립중앙의료원,data_205,1073116,위치데이터,레일플러스
양유정,NHN,data_292,1622983,의료데이터,페이션트모니터,가공,20180114,김소정,국립중앙의료원,data_638,1834345,의료데이터,AI스피커
김이진,한국연구재단,data_704,1122501,음성데이터,AI스피커,생성,20171117,,,,,,
이민형,과학기술정책연구원,data_700,1376358,의료데이터,AI스피커,생성,20160919,,,,,,
정예인,과학기술정책연구원,data_726,1909840,위치데이터,삼성페이,가공,20170502,최민호,국민건강보험공단,data_516,1293317,음성데이터,AI스피커
양유정,한국연구재단,data_497,1889642,건강데이터,스마트워치,가공,20180820,김영주,한국인터넷진흥원,data_540,1550756,의료데이터,스마트워치
전소연,한국과학기술정보연구원,data_472,1179086,의료데이터,페이션트모니터,배포,20170520,고은성,한국연구재단,,,,
김연경,한국연구재단,data_757,1198917,의료데이터,스마트워치,수정,20170103,하인성,상명대학교,data_717,1172523,의료데이터,스마트워치
이민형,NHN,data_268,1939962,위치데이터,T머니,변환,20170520,서가영,CJ올리브네트웍스,data_827,1013141,음성데이터,페이션트모니터
황민현,SK텔레콤,data_344,1390791,건강데이터,스마트워치,변환,20161124,권보아,SK텔레콤,data_355,1806488,위치데이터,스마트워치
박수영,건강보험심사평가원,data_389,1122677,의료데이터,페이션트모니터,변환,20180202,김성규,국립중앙의료원,data_917,1164675,위치데이터,AI스피커
황민현,숙명여자대학교,data_162,1002359,위치데이터,레일플러스,수정,20161004,차준호,한국개발연구원,data_836,1402686,의료데이터,레일플러스
임나연,한국과학기술정보연구원,data_570,1145673,건강데이터,스마트워치,배포,20170520,유시아,NHN,,,,
이재인,과학기술정책연구원,data_993,1378262,의료데이터,스마트워치,변환,20160301,곽은진,국민건강보험공단,data_799,1289905,위치데이터,스마트워치
이주연,한국인터넷진흥원,data_307,1596980,의료데이터,스마트워치,생성,20170419,,,,,,
김영주,한국데이터진흥원,data_919,1740072,위치데이터,레일플러스,배포,20170520,김연경,삼성SDS,,,,
유정연,CJ올리브네트웍스,data_254,1931085,의료데이터,AI스피커,배포,20170520,이재균,한국연구재단,,,,
윤소호,한국보건산업진흥원,data_470,1926655,의료데이터,스마트워치,생성,20160422,,,,,,
양유정,한국과학기술정보연구원,data_179,1138576,위치데이터,T머니,가공,20171114,김현민,건강보험심사평가원,data_349,1754213,의료데이터,스마트워치
김이진,한국보건산업진흥원,data_951,1127119,위치데이터,레일플러스,전달,20170520,황민현,한국데이터진흥원,,,,
박은태,NHN,data_302,1126934,음성데이터,AI스피커,전달,20170520,고은성,한국보건산업진흥원,,,,
김연경,숙명여자대학교,data_113,1221114,의료데이터,AI스피커,변환,20170628,이태민,숙명여자대학교,data_748,1784241,건강데이터,페이션트모니터
황민현,NHN,data_195,1897664,건강데이터,스마트워치,생성,20180412,,,,,,
권보아,NHN,data_869,1870478,음성데이터,스마트워치,생성,20161211,,,,,,
차준호,국민건강보험공단,data_574,1565775,위치데이터,레일플러스,수정,20180705,윤소호,AWS,data_310,1638894,음성데이터,삼성페이
백인호,한국인터넷진흥원,data_202,1311967,음성데이터,스마트워치,전달,20170520,권보미,CJ올리브네트웍스,,,,
정은비,국립중앙의료원,data_741,1913624,의료데이터,스마트워치,전달,20170520,차준호,국립중앙의료원,,,,
차준호,안랩,data_539,1128758,건강데이터,스마트워치,변환,20170520,양유정,정보통신산업진흥원,data_265,1312512,위치데이터,삼성페이
김영주,AWS,data_938,1596938,음성데이터,스마트워치,생성,20170109,,,,,,
박지민,NHN,data_676,1074350,의료데이터,페이션트모니터,수정,20160330,강민희,숙명여자대학교,data_469,1924599,음성데이터,스마트워치
윤정한,한국인터넷진흥원,data_850,1241895,건강데이터,스마트워치,수정,20181016,강미나,고려대학교,data_978,1343856,의료데이터,스마트워치
양유정,대한법률구조공단,data_910,1838574,건강데이터,스마트워치,수정,20180420,이지혜,대한법률구조공단,data_693,1572404,건강데이터,캐시비
이지호,과학기술정책연구원,data_972,1055292,건강데이터,AI스피커,수정,20180503,정예인,고려대학교,data_244,1544782,음성데이터,스마트워치
양유정,안랩,data_904,1801418,의료데이터,페이션트모니터,변환,20170520,김태형,건강보험심사평가원,data_889,1237095,음성데이터,T머니
서주현,한국보건산업진흥원,data_227,1828003,의료데이터,스마트워치,전달,20170520,이채연,삼성SDS,,,,
서민지,SK텔레콤,data_253,1614247,의료데이터,AI스피커,판매,20170520,곽은진,국립중앙의료원,,,,
강미나,고려대학교,data_954,1404875,의료데이터,AI스피커,판매,20170520,김연경,삼성SDS,,,,
김태형,과학기술정책연구원,data_349,1848636,위치데이터,T머니,가공,20160406,유지애,한국연구재단,data_810,1566027,음성데이터,AI스피커
양유정,과학기술정책연구원,data_376,1219749,위치데이터,T머니,전달,20170520,강한나,지하철공사,,,,
권보아,AWS,data_348,1151359,위치데이터,T머니,변환,20170520,최민호,상명대학교,data_102,1986953,음성데이터,스마트워치
안소희,한국개발연구원,data_526,1485242,의료데이터,페이션트모니터,생성,20160426,,,,,,
이연희,지하철공사,data_572,1663270,의료데이터,AI스피커,생성,20180117,,,,,,
정다솔,숙명여자대학교,data_350,1531693,위치데이터,캐시비,배포,20170520,양유정,국립중앙의료원,,,,
윤정한,한국과학기술정보연구원,data_101,1896567,의료데이터,페이션트모니터,전달,20170520,서지수,SK텔레콤,,,,
황민현,안랩,data_280,1589344,위치데이터,캐시비,배포,20170520,고은성,한국과학기술정보연구원,,,,
강미나,SK텔레콤,data_980,1984034,음성데이터,AI스피커,생성,20161102,,,,,,
김준면,한국개발연구원,data_850,1273800,의료데이터,스마트워치,가공,20170227,서가영,한국보건산업진흥원,data_975,1565496,건강데이터,스마트워치
양유정,대한법률구조공단,data_323,1659529,위치데이터,레일플러스,생성,20161217,,,,,,
김칫국,한국과학기술정보연구원,data_256,1293342,위치데이터,레일플러스,생성,20160821,,,,,,
김이진,한국인터넷진흥원,data_235,1773803,의료데이터,AI스피커,가공,20160301,이연희,한국연구재단,data_651,1370949,음성데이터,스마트워치
이연희,한국연구재단,data_126,1673530,의료데이터,페이션트모니터,생성,20160214,,,,,,
도경수,안랩,data_490,1353796,위치데이터,캐시비,변환,20170520,양유정,고려대학교,data_337,1475250,위치데이터,T머니
이치훈,숙명여자대학교,data_965,1437827,위치데이터,캐시비,전달,20170520,이채연,정보통신산업진흥원,,,,
유시아,지하철공사,data_767,1616566,건강데이터,스마트워치,전달,20170520,차시루,지하철공사,,,,
김이진,한국개발연구원,data_452,1717690,음성데이터,스마트워치,가공,20161007,김소정,한국인터넷진흥원,data_491,1191640,건강데이터,AI스피커
서지수,한국연구재단,data_485,1074965,의료데이터,스마트워치,생성,20180222,,,,,,
김연경,한국개발연구원,data_493,1521184,위치데이터,레일플러스,배포,20170520,서가영,한국과학기술정보연구원,,,,
김성규,안랩,data_744,1189871,위치데이터,캐시비,변환,20170520,강미나,삼성SDS,data_325,1909775,음성데이터,스마트워치
김소정,삼성SDS,data_420,1694724,건강데이터,AI스피커,판매,20170520,양유정,SK텔레콤,,,,
양유정,숙명여자대학교,data_605,1876794,음성데이터,스마트워치,판매,20170520,유지애,CJ올리브네트웍스,,,,
서주현,삼성SDS,data_970,1280517,음성데이터,AI스피커,변환,20170520,김다현,한국인터넷진흥원,data_807,1910756,건강데이터,AI스피커
이진기,대한법률구조공단,data_377,1637529,의료데이터,페이션트모니터,생성,20171104,,,,,,
안소희,숙명여자대학교,data_305,1422978,건강데이터,스마트워치,생성,20170109,,,,,,
황민현,한국연구재단,data_144,1333882,위치데이터,T머니,가공,20171229,도경수,CJ올리브네트웍스,data_444,1536217,음성데이터,삼성페이
김다현,국민건강보험공단,data_479,1681268,의료데이터,페이션트모니터,배포,20170520,양유정,안랩,,,,
이규형,국립중앙의료원,data_830,1201656,건강데이터,AI스피커,수정,20160815,배유빈,대한법률구조공단,data_455,1270651,음성데이터,레일플러스
정다솔,한국데이터진흥원,data_391,1020607,위치데이터,삼성페이,전달,20170520,강미나,국민건강보험공단,,,,
강미나,안랩,data_305,1945556,건강데이터,스마트워치,가공,20160307,이태민,SK텔레콤,data_871,1582645,위치데이터,스마트워치
도경수,국민건강보험공단,data_932,1550756,건강데이터,스마트워치,전달,20170520,이동혁,한국인터넷진흥원,,,,
차준호,한국보건산업진흥원,data_687,1809786,의료데이터,AI스피커,배포,20170520,곽은진,한국과학기술정보연구원,,,,
김연경,한국데이터진흥원,data_531,1807588,위치데이터,레일플러스,배포,20170520,이치훈,CJ올리브네트웍스,,,,
양유정,삼성SDS,data_680,1574386,건강데이터,스마트워치,배포,20170520,정은아,한국보건산업진흥원,,,,
양유정,한국보건산업진흥원,data_444,1425511,의료데이터,AI스피커,생성,20180429,,,,,,
서지수,한국데이터진흥원,data_169,1124762,음성데이터,AI스피커,전달,20170520,양유정,정보통신산업진흥원,,,,
임소윤,AWS,data_969,1497608,음성데이터,AI스피커,가공,20171030,양유정,한국과학기술정보연구원,data_617,1570422,위치데이터,스마트워치
황민현,SK텔레콤,data_461,1893282,의료데이터,AI스피커,생성,20170530,,,,,,
김영주,국민건강보험공단,data_133,1193908,음성데이터,AI스피커,생성,20180114,,,,,,
임찬민,한국인터넷진흥원,data_711,1486503,건강데이터,AI스피커,생성,20160505,,,,,,
배유빈,한국과학기술정보연구원,data_809,1505211,의료데이터,스마트워치,전달,20170520,이지효,안랩,,,,
안지영,한국보건산업진흥원,data_486,1538727,위치데이터,레일플러스,가공,20170322,민경아,지하철공사,data_441,1056617,음성데이터,AI스피커
